dlc,oibdp,at,ppent,gvkey,invt,loc,revt,oancf,isin,cogs,fyear,ebitda,ebit,act,che,sale,conm,emp,lt,rect,seq,xsga,dltt,datadate,ceq,ib,sic,lct,dp,naics,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,current_ratio,quick_ratio,cash_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,revenue_growth,asset_growth,employee_growth,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,asset_turnover_outlier,receivables_turnover_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,years_available,latest_year
5057.0,9138.0,138915.0,11252.0,19349,13885.0,DEU,83044.0,8425.0,DE0007236101,54955.0,2018.0,9138.0,5912.0,64570.0,12352.0,83044.0,SIEMENS AG,379.0,90868.0,34740.0,45474.0,12941.0,27120.0,2018-09-30,45474.0,5683.0,9997.0,47874.0,3226.0,999977.0,4.255839902098405,12.49725117649646,7.119117576224652,11.003805211695004,6.8433601464284,1.348748798930526,1.0587166311567866,0.258010611187701,0.5963847473281435,0.7075911509873773,32.73512579635028,65.41266241946514,0.5978044127703992,219.1134564643799,2.3904432930339667,152.69134434757478,-0.0060205420896131,3.819766225224952,1.8817204301075252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
6034.0,9932.0,150248.0,12061.0,19349,14806.0,DEU,86849.0,8456.0,DE0007236101,57682.0,2019.0,9932.0,6692.0,70370.0,13722.0,86849.0,SIEMENS AG,385.0,99265.0,38200.0,48125.0,13345.0,30414.0,2019-09-30,48125.0,5171.0,9997.0,50723.0,3240.0,999977.0,4.453969437197167,10.744935064935063,7.705327637623922,11.4359405404783,5.954012136006172,1.3873390769473417,1.0954399384894429,0.2705281627663979,0.6319792207792208,0.757361038961039,32.030376444278794,66.06743517384591,0.5780376444278792,225.5818181818182,2.2735340314136128,160.54301143363767,4.5819083859159,8.15822625346434,1.58311345646438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
6562.0,7516.0,123897.0,10154.0,19349,7795.0,DEU,57139.0,8862.0,DE0007236101,33991.0,2020.0,7516.0,4554.0,52969.0,15297.0,57139.0,SIEMENS AG,293.0,84074.0,26046.0,36390.0,10774.0,38005.0,2020-09-30,36390.0,4120.0,9997.0,34116.0,2962.0,999977.0,3.675633792585777,11.321791701016764,7.970037977563485,13.153887887432402,7.2104867078527795,1.5526146089811232,1.3241294407316215,0.4483819908547309,1.044380324264908,1.2247045891728496,29.37117121479939,67.8579788049751,0.4611814652493604,195.0136518771331,2.1937725562466404,166.38005565375664,-34.2087991801863,-17.538336616793572,-23.89610389610389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
7821.0,9289.0,139608.0,10928.0,19349,8836.0,DEU,62265.0,9996.0,DE0007236101,36660.0,2021.0,9289.0,6422.0,52340.0,10677.0,62265.0,SIEMENS AG,303.0,90334.0,29086.0,44373.0,11189.0,40879.0,2021-09-30,44373.0,5099.0,9997.0,39952.0,2867.0,999977.0,4.60002292132256,11.49122213958939,10.313980566931663,14.91849353569421,8.189191359511765,1.3100720865038045,1.0889066880256308,0.2672456948338005,0.9212584229148356,1.0975142541635678,31.78399518652226,64.70546100509999,0.4459987966305656,205.4950495049505,2.140720621604896,170.50333253031397,8.971105549624593,12.68069444780746,3.412969283276457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
6658.0,10700.0,151502.0,11604.0,19349,10626.0,DEU,71977.0,10241.0,DE0007236101,42768.0,2022.0,10700.0,7338.0,58829.0,11704.0,71977.0,SIEMENS AG,311.0,96697.0,32717.0,48895.0,12857.0,43978.0,2022-09-30,48895.0,3744.0,9997.0,42686.0,3362.0,999977.0,4.843500415836095,7.65722466509868,10.194923378301402,14.865859927476832,5.201661641913389,1.3781801995970575,1.1292461228505832,0.2741882584453919,0.8994375703037121,1.0356069127722671,32.27350133991631,63.825560058613085,0.4750894377631978,231.43729903536976,2.1999877739401534,165.91001292079414,15.597847908134588,8.51956907913587,2.64026402640265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
7483.0,12675.0,145067.0,11775.0,19349,11548.0,DEU,77769.0,12239.0,DE0007236101,44684.0,2023.0,12675.0,9243.0,60639.0,11131.0,77769.0,SIEMENS AG,320.0,92006.0,35004.0,47791.0,13941.0,39113.0,2023-09-30,47791.0,7934.0,9997.0,44901.0,3432.0,999977.0,6.371538668339458,16.601452156263733,11.885198472399027,16.298267947382634,10.202008512389256,1.3505044431081714,1.0933164072069663,0.2479009376183158,0.8184176937080203,0.974995292000586,32.94408790420978,63.42310794322623,0.5360902203809275,243.028125,2.221717517997943,164.28731242525942,8.04701501868652,-4.247468680281452,2.893890675241151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
6598.0,12658.0,147812.0,12078.0,19349,10923.0,DEU,75930.0,11665.0,DE0007236101,43108.0,2024.0,12658.0,9659.0,61353.0,10216.0,75930.0,SIEMENS AG,327.0,91581.0,34677.0,51264.0,13984.0,41321.0,2024-09-30,51264.0,8216.0,9997.0,43913.0,2999.0,999977.0,6.534652125673153,16.026841448189764,12.720927169761625,16.67061767417358,10.820492558935864,1.3971489080682258,1.14840707763077,0.232641814496846,0.80604322721598,0.934749531835206,34.68189321570644,61.95775715097557,0.5136930695748654,232.2018348623853,2.1896357816420107,166.69438956934016,-2.3646954442001267,1.8922291079294329,2.187500000000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
3.015,391.194,2756.17,692.208,100004,275.999,DEU,1952.263,298.212,DE0007600801,1090.738,2014.0,391.194,271.492,1002.484,282.279,1952.263,ALTANA AG,6.064,1010.691,426.458,1739.852,364.233,351.856,2014-12-31,1739.852,178.423,2800.0,309.513,119.702,325.0,9.850335792059273,10.255067672422712,13.906527962677162,20.037976440674235,9.139291171322716,3.238907574156821,2.347187355619958,0.9120101578932064,0.2022332934065656,0.203966199423859,63.12571430644699,36.67012557280574,0.708324595362405,321.9431068601583,4.577855263589849,79.73166012980833,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
65.986,398.541,2964.477,716.087,100004,289.048,DEU,2059.311,346.094,DE0007600801,1150.019,2015.0,398.541,270.451,1150.121,431.615,2059.311,ALTANA AG,6.096,1028.848,415.17,1928.396,388.667,286.015,2015-12-31,1928.396,156.635,2800.0,395.413,128.09,325.0,9.123059480643636,8.122553666363133,13.133081890010786,19.353123447599703,7.606184787047705,2.9086575302278885,2.1776547559134376,1.0915549058832157,0.1483175654792895,0.1825356410197905,65.0501251991498,34.705885726217474,0.694662498646473,337.81348425196853,4.960163306597297,73.5862868697346,5.483277611674264,7.557842948729565,0.5277044854881341,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
36.136,451.914,3053.856,729.479,100004,294.572,DEU,2075.309,376.662,DE0007600801,1112.666,2016.0,451.914,327.587,1222.824,484.483,2075.309,ALTANA AG,5.967,971.675,426.566,2073.176,386.998,192.765,2016-12-31,2073.176,208.291,2800.0,407.483,124.327,325.0,10.726995640920856,10.046952115980504,15.784974671241727,21.77574520228072,10.036625871135334,3.0009202837909803,2.278014052119966,1.1889649384146086,0.0929805284259513,0.1104107900149336,67.88715643435708,31.81797046095166,0.6795700255676758,347.79772079772084,4.865153340866361,75.02332905605863,0.7768617756132912,3.015000622369479,-2.116141732283472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
69.269,474.868,3147.71,698.584,100004,330.17,DEU,2246.956,302.265,DE0007600801,1237.936,2017.0,474.868,341.231,1126.137,296.475,2246.956,ALTANA AG,6.115,933.51,461.9,2204.135,407.119,134.973,2017-12-31,2204.135,232.815,2800.0,446.902,133.637,325.0,10.840611110934615,10.562647024796574,15.186367690333055,21.133836176587344,10.361351090097,2.519874603380607,1.7810772831627513,0.6634004770620853,0.0612362672885281,0.0926631082034449,70.02344561601927,29.65679811672613,0.7138383142030238,367.4498773507768,4.864594067980083,75.03195434178505,8.270912909836547,3.0732948770341384,2.48030836266131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
82.641,430.794,3221.858,750.06,100004,373.027,DEU,2307.399,296.235,DE0007600801,1328.785,2018.0,430.794,295.952,1138.124,264.249,2307.399,ALTANA AG,6.323,877.241,483.521,2333.064,399.799,62.959,2018-12-31,2333.064,185.014,2800.0,460.198,134.842,325.0,9.185755548506483,7.930086787160576,12.826216878831968,18.67011297135866,8.018292458304785,2.4731180926470784,1.6625387333278283,0.5742071890794832,0.026985543474161,0.0624072035743554,72.4136197188082,27.227798369760553,0.7161702967666482,364.92155622331165,4.7720760835620375,76.48662628353398,2.689994819658237,2.355617258260767,3.4014717906786673,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
62.489,420.371,3343.305,860.314,100004,348.847,DEU,2248.943,386.341,DE0007600801,1275.509,2019.0,420.371,271.13,1131.658,289.285,2248.943,ALTANA AG,6.458,863.899,474.934,2466.446,395.375,50.793,2019-12-31,2466.446,167.429,2800.0,438.576,149.241,325.0,8.10964001190439,6.788269437076669,12.055885809466934,18.691936611999505,7.444786284045437,2.5803007916529856,1.7848924701762063,0.6596006165408048,0.020593599048996,0.0459292439404714,73.77268900085394,25.839670625324345,0.6726706058825026,348.241406008052,4.735274796076928,77.08105985789769,-2.5334153304218177,3.7694709077805255,2.1350624703463605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
10.778,425.945,3263.122,871.021,100004,336.381,DEU,2178.16,373.644,DE0007600801,1202.542,2020.0,425.945,271.352,1192.63,343.702,2178.16,ALTANA AG,6.003,864.193,488.985,2385.689,389.643,48.606,2020-12-31,2385.689,73.275,2800.0,418.509,154.593,325.0,8.315717279341685,3.0714397392116077,12.45785433576964,19.555266830719507,3.36407793734161,2.8497117146823605,2.045951222076467,0.8212535453239954,0.0203739883949668,0.0248917608288423,73.1106284104609,26.48362519084484,0.6675079877491555,362.8452440446443,4.454451568044009,81.9405025342491,-3.1473896848430716,-2.398315439363141,-7.04552493031898,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
12.846,478.965,3636.02,906.036,100004,511.475,DEU,2666.539,244.445,DE0007600801,1565.273,2021.0,478.965,321.399,1492.702,358.52,2666.539,ALTANA AG,6.21,960.633,591.211,2659.446,451.544,49.453,2021-12-31,2659.446,193.298,2800.0,528.151,157.566,325.0,8.839307814588478,7.268355890662943,12.053039539267942,17.962047433020853,7.249022046930496,2.826278848283919,1.8578531518448325,0.6788210189888877,0.0185952262238075,0.0234255555480351,73.14167688846595,26.419904180945103,0.7333675282314179,429.39436392914655,4.510300045161541,80.92587995150268,22.42163110148017,11.427645058934369,3.4482758620689724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
21.677,452.255,3961.455,1012.279,100004,616.493,DEU,3020.99,201.626,DE0007600801,1887.464,2022.0,452.255,287.602,1775.038,505.661,3020.99,ALTANA AG,6.38,1009.867,614.612,2933.721,496.869,183.931,2022-12-31,2933.721,229.474,2800.0,503.755,164.653,325.0,7.260009264272849,7.82194353178097,9.520124197696784,14.970423602858665,7.595986746066687,3.5236136614028646,2.2998183640857164,1.0037835852745878,0.0626954642244439,0.0700843740764714,74.0566534265819,25.492325420836536,0.7625960663443103,473.5094043887147,4.915279883894229,74.25823322818017,13.292548880777645,8.950308304134747,2.7375201288244666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
19.439,388.617,4140.475,1147.024,100004,561.831,DEU,2741.515,412.835,DE0007600801,1691.025,2023.0,388.617,221.496,1786.98,562.678,2741.515,ALTANA AG,7.316,1289.283,617.27,2826.054,481.577,433.005,2023-12-31,2826.054,106.465,2800.0,494.578,167.121,325.0,5.3495311528266685,3.7672670090521976,8.07932840053766,14.17526440672402,3.8834367129123866,3.6131408999187182,2.477160326581449,1.137693144458508,0.1532189406147228,0.1600974362131792,68.25434279883346,31.13852879198642,0.6621257222903169,374.728676872608,4.4413546746156465,82.18213287178804,-9.25110642537711,4.519046663410298,14.670846394984329,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
28.917,468.383,4460.234,1219.89,100004,626.463,DEU,3168.838,438.997,DE0007600801,1909.906,2024.0,468.383,288.839,2117.433,684.943,3168.838,ALTANA AG,8.382,1430.794,559.556,3005.005,575.095,420.534,2024-12-31,3005.005,161.329,2800.0,646.347,179.544,325.0,6.475870996902852,5.368676591220314,9.114981579998725,14.780907070667542,5.091109106871351,3.276000352751695,2.3067640137573164,1.0597140545248915,0.1399445258826524,0.1495674716015447,67.37325889179805,32.07889989628347,0.7104645182293127,378.0527320448581,5.66312933826105,64.45199786167674,15.58711150586447,7.722761277389667,14.570803717878622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
1171.29,185.236,5486.303,1137.95,100010,1986.319,DEU,15207.123,-112.377,DE0005194062,13909.57,2014.0,185.236,67.62,3381.984,108.203,15207.123,BAYWA AG,16.935,4359.054,819.056,862.29,923.537,952.505,2014-12-31,862.29,70.19,9997.0,2485.171,117.616,424510.0,1.2325239783511777,8.13995291607232,0.4446600451643615,1.218087076694257,0.4615600202615577,1.3608657110516742,0.561597169772221,0.0435394586529458,1.1046225747718286,2.462970694313978,15.71714139740368,79.45339511871656,2.771834329966828,897.9700620017716,18.56664623664316,19.658908525958527,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,11,False
1320.978,250.958,6036.657,1371.961,100010,2141.541,DEU,14931.954,19.045,DE0005194062,13537.926,2015.0,250.958,121.956,3749.48,86.599,14931.954,BAYWA AG,16.229,4960.756,1277.351,809.676,935.185,1223.163,2015-12-31,809.676,48.204,9997.0,2769.264,129.002,424510.0,2.020257238401983,5.953492508114357,0.8167450823917619,1.6806775590120355,0.3228244608843558,1.3539626413371928,0.580637671236834,0.0312714858532808,1.510682050598017,3.14217168348821,13.412655381944012,82.17720503252049,2.4735468654256816,920.0785014480252,11.68978143047604,31.22385154682368,-1.8094744153775877,10.031418242849522,-4.168881015648063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
1520.774,175.033,6474.857,1352.37,100010,2380.289,DEU,15417.726,208.572,DE0005194062,14035.264,2016.0,175.033,48.476,4119.119,106.414,15417.726,BAYWA AG,16.711,5376.512,1439.219,804.342,933.088,1269.33,2016-12-31,804.342,31.125,9997.0,3084.347,126.557,424510.0,0.7486806272323853,3.8696226232125137,0.3144173142005507,1.1352711807175713,0.2018780201438266,1.3354914346537532,0.5637595251117982,0.0345013061111476,1.5780973764891053,3.4688030713303544,12.422544621448782,83.03676822515153,2.3811685725260032,922.6094189456048,10.712564244913388,34.07214105374554,3.253237988812452,7.258984567120508,2.9699919896481575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
1446.856,132.483,6488.033,1343.184,100010,2322.72,DEU,16063.366,-170.15,DE0005194062,14544.433,2017.0,132.483,-8.519,4091.093,107.495,16063.366,BAYWA AG,17.323,5052.522,1491.398,1107.552,1004.947,1042.315,2017-12-31,1107.552,39.345,9997.0,2986.818,141.002,424510.0,-0.1313032778963978,3.5524291410245303,-0.0530337165946415,0.8247524211301667,0.2449362107543338,1.3697161996479197,0.5920591746802115,0.0359898058736756,0.9410980251943024,2.2474529412614492,17.070689991866562,77.8744806014396,2.4758452985673776,927.285458638804,10.770676908511344,33.88830647325099,4.187647387169813,0.2034948416621551,3.662258392675488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
2243.4,255.6,7511.5,1399.9,100010,2909.5,DEU,16636.5,-452.2,DE0005194062,15015.0,2018.0,255.6,113.2,5034.6,122.5,16636.5,BAYWA AG,17.864,6122.4,1280.6,1086.8,1121.4,1047.6,2018-12-31,1086.8,32.3,9997.0,4047.7,142.4,424510.0,1.5070225653997205,2.972027972027972,0.680431581161903,1.5363808493373006,0.1941514140594475,1.2438174765916448,0.5250142055982411,0.0302641006003409,0.9639308060360692,3.028156054471844,14.46848166145244,81.50702256539971,2.214803967250216,931.2863860277652,12.99117601124473,28.095993748685117,3.567957052089832,15.774688568939156,3.1230156439415735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
2381.8,263.1,8867.2,1980.7,100010,3286.4,DEU,17072.7,-212.0,DE0005194062,15352.5,2019.0,263.1,48.5,5590.6,231.0,17072.7,BAYWA AG,19.193,7508.6,1432.1,1023.8,1154.1,2007.6,2019-12-31,1023.8,36.7,9997.0,4377.1,214.6,424510.0,0.5469595813785637,3.5846845086931047,0.284079261042483,1.5410567748510782,0.2149630696960645,1.2772383541614312,0.5264216033446802,0.0527746681592835,1.9609298691150616,4.287360812658722,11.545922049801517,84.6783652111151,1.925376669072537,889.5274318762048,11.921444033237904,30.617096299940837,2.62194572175638,18.048325900286244,7.439543215405298,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,False
2289.4,449.4,9044.4,2319.8,100010,2939.2,DEU,17171.8,674.8,DE0005194062,15247.2,2020.0,449.4,196.2,5336.8,169.6,17171.8,BAYWA AG,21.207,7788.3,1224.0,928.4,1249.5,1876.0,2020-12-31,928.4,36.6,9997.0,4752.3,253.2,424510.0,2.169298129229136,3.9422662645411464,1.1425709593636078,2.617081494077499,0.2131401483828137,1.1229930770363823,0.5045136039391453,0.0356879826610272,2.020680741059888,4.486643688065489,10.264915306709124,86.11184821547036,1.898611295387201,809.7232046022539,14.029248366013071,26.017074505875915,0.5804588612228878,1.9983760375315684,10.49340905538476,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,False
1544.2,522.7,11771.4,2462.8,100010,4213.0,DEU,19855.4,-583.6,DE0005194062,17613.8,2021.0,522.7,249.6,8000.1,400.4,19855.4,BAYWA AG,21.468,9955.3,1651.1,1014.4,1395.0,3578.7,2021-12-31,1014.4,70.7,9997.0,5323.9,273.1,424510.0,2.1203934961007187,6.969637223974765,1.2570887516746072,2.632533215145502,0.3560744180424469,1.5026766092526158,0.7113394316196774,0.075208024192791,3.527898264984227,5.050177444794953,8.61749664440933,84.57192857264216,1.6867492396826207,924.8835476057388,12.02555871843014,30.352020105361763,15.627948147544243,30.151253814515066,1.230725703777047,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,11,False
1794.3,800.9,12976.4,2920.2,100010,4756.8,DEU,27095.0,-337.2,DE0005194062,24293.6,2022.0,800.9,467.7,8585.5,224.0,27095.0,BAYWA AG,22.508,11067.4,2181.2,999.7,1611.0,4486.4,2022-12-31,999.7,168.1,9997.0,5570.3,333.2,424510.0,3.604235381153478,16.815044513354003,1.726148735929138,2.9558959217567815,0.6204096696807528,1.541299391415184,0.687341794876398,0.0402132739708812,4.487746323897168,6.282584775432629,7.70398569711168,85.28867790758608,2.0880213310317193,1203.794206504354,12.422061250687696,29.383207233806974,36.46161749448511,10.236675331736244,4.844419601267003,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,11,False
2532.0,567.1,12518.7,3136.5,100010,4323.5,DEU,23991.3,455.0,DE0005194062,21212.2,2023.0,567.1,284.1,7601.1,234.3,23991.3,BAYWA AG,23.144,10805.7,1921.3,876.7,1722.1,4003.1,2023-12-31,876.7,-98.1,9997.0,5756.3,283.0,424510.0,2.2694049701646337,-11.189688604996007,1.1841792649835563,2.3637735345729496,-0.4088982256067824,1.3204836440074357,0.5693935340409638,0.040703229505064,4.5661001482833345,7.454203262233375,7.003123327502057,86.31647056004218,1.916437010232692,1036.6099204977531,12.487014000936863,29.230366841313312,-11.454880974349512,-3.5271724052895914,2.825661986849126,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,11,False
3728.7,-158.9,10852.4,2728.7,100010,2918.4,DEU,21181.7,941.5,DE0005194062,18989.3,2024.0,-158.9,-461.3,7109.3,355.5,21181.7,BAYWA AG,22.111,10817.1,1463.6,-263.9,1709.3,2051.7,2024-12-31,-263.9,-1155.2,9997.0,7773.1,302.4,424510.0,-4.250672662268254,,-2.177823309743788,-0.7501758593502882,-5.4537643343074445,0.9146029254737492,0.5391542627780421,0.0457346489817447,-7.774535809018568,-21.9037514209928,-2.431720172496406,99.6747263278169,1.951798680476208,957.971145583646,14.472328505056028,25.22054414895877,-11.710911872220342,-13.31048751068402,-4.463359834082259,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,11,True
35552.0,13527.6,154803.0,47347.0,100022,11089.0,DEU,80401.0,2912.0,DE0005190003,42511.0,2014.0,13527.6,10425.6,56844.0,7688.0,80401.0,BAYERISCHE MOTOREN WERKE AKT,116.324,117366.0,27543.0,37220.0,6945.0,41954.0,2014-12-31,37220.0,5798.0,3711.0,59078.0,3102.0,336111.0,6.734753202457316,15.577646426652336,12.967002897973906,16.825163866121066,7.211353092623226,0.962185585158604,0.7744845797081824,0.1301330444497105,1.1271896829661472,2.082375067168189,24.04346169001893,75.81636014805915,0.519376239478563,691.1815274577904,2.919108303380169,125.03818360468154,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
39962.0,14303.0,172174.0,52724.0,100022,11071.0,DEU,92175.0,960.0,DE0005190003,48466.0,2015.0,14303.0,10810.0,61831.0,6122.0,92175.0,BAYERISCHE MOTOREN WERKE AKT,122.244,129410.0,33273.0,42530.0,7592.0,47171.0,2015-12-31,42530.0,6369.0,3711.0,65591.0,3493.0,336111.0,6.278532182559504,14.97531154479191,11.72769189042582,15.517222674260916,6.909682668836452,0.942675062127426,0.7738866612797487,0.0933359759723132,1.1091229720197509,2.048742064425112,24.70175520113374,75.16233577659808,0.5353595781012231,754.024737410425,2.770264178162474,131.75638730675345,14.644096466461852,11.221358759197164,5.089233520167813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
40670.0,14477.0,188535.0,55749.0,100022,11841.0,DEU,94163.0,3173.0,DE0005190003,51135.0,2016.0,14477.0,10893.0,66864.0,7880.0,94163.0,BAYERISCHE MOTOREN WERKE AKT,124.729,141172.0,34947.0,47108.0,7942.0,53730.0,2016-12-31,47108.0,6863.0,3711.0,67989.0,3584.0,336111.0,5.777707057045111,14.568650759955846,11.56823805528711,15.374403959092213,7.288425390015187,0.9834532056656224,0.8092926796981865,0.1159011016487961,1.1405706037191137,2.00390591831536,24.986342058503727,74.87840454027103,0.499445726257724,754.9407114624506,2.6944515981343176,135.46355787304992,2.1567670192568444,9.50259621081,2.032819606688263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
40727.0,15093.0,193483.0,54728.0,100022,12707.0,DEU,98690.0,5909.0,DE0005190003,52226.0,2017.0,15093.0,11507.0,71582.0,9039.0,98690.0,BAYERISCHE MOTOREN WERKE AKT,129.932,138935.0,36291.0,54112.0,8271.0,52831.0,2017-12-31,54112.0,8620.0,3711.0,69047.0,3586.0,336111.0,5.947292526992035,15.929923122412774,11.659742628432465,15.293342790556288,8.734420913973047,1.0367141222645444,0.8526800585108694,0.1309108288557069,0.9763268775872264,1.7289695446481372,27.967314957903277,71.80734224712249,0.5100706522020022,759.55114983222,2.719407015513488,134.22043773431955,4.807620827713643,2.624446389264601,4.171443689919729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
38179.0,14648.0,208980.0,19801.0,100022,13047.0,DEU,97480.0,5051.0,DE0005190003,51842.0,2018.0,14648.0,10949.0,83538.0,10979.0,97480.0,BAYERISCHE MOTOREN WERKE AKT,134.682,150892.0,42507.0,57559.0,8268.0,63743.0,2018-12-31,57559.0,7150.0,3711.0,70909.0,3699.0,336111.0,5.239257345200498,12.42203651905002,11.232047599507592,15.026672137874437,7.33483791546984,1.1781015103865518,0.9941051206475906,0.1548322497849356,1.107437585781546,1.770739588943519,27.542827064790888,72.20403866398698,0.4664561202028902,723.7789756611871,2.293269343872774,159.16141772671318,-1.2260614043976048,8.009489205770027,3.655758396699804,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
44944.0,15367.0,228034.0,23245.0,100022,15891.0,DEU,104210.0,3662.0,DE0005190003,58174.0,2019.0,15367.0,11017.0,90630.0,12036.0,104210.0,BAYERISCHE MOTOREN WERKE AKT,133.778,168127.0,51005.0,59324.0,8067.0,69700.0,2019-12-31,59324.0,4871.0,3711.0,82625.0,4350.0,336111.0,4.831297087276458,8.210842154945722,10.571922080414549,14.746185586795892,4.674215526341042,1.0968835098335854,0.9045567322239032,0.1456701966717095,1.174903917470164,1.9325062369361472,26.0154187533438,73.72891761754826,0.4569932553917398,778.9771113337022,2.0431330261739045,178.6472027636503,6.903980303652024,9.117618910900571,-0.6712107037317505,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
38393.0,9270.0,216658.0,63845.0,100022,14896.0,DEU,98990.0,13251.0,DE0005190003,54021.0,2020.0,9270.0,4841.0,81807.0,13537.0,98990.0,BAYERISCHE MOTOREN WERKE AKT,120.726,155138.0,39092.0,60891.0,7503.0,66835.0,2020-12-31,60891.0,3775.0,3711.0,71963.0,4429.0,336111.0,2.23439706819042,6.199602568524084,4.890392968986766,9.364582281038489,3.813516516819881,1.1367925183774996,0.9297972569236967,0.1881105568139182,1.0976170534233305,1.7281371631275555,28.104662648044386,71.60501804687573,0.4568951988848784,819.9559332703809,2.5322316586513867,144.141630467724,-5.009116207657616,-4.988729750826626,-9.756462198567773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
39975.0,17944.0,229527.0,67090.0,100022,15928.0,DEU,111239.0,15903.0,DE0005190003,56944.0,2021.0,17944.0,13384.0,86173.0,16009.0,111239.0,BAYERISCHE MOTOREN WERKE AKT,118.909,154395.0,45212.0,74366.0,7870.0,61613.0,2021-12-31,74366.0,12382.0,3711.0,76466.0,4560.0,336111.0,5.831122264483046,16.650082026732647,12.03175145407636,16.131033180808892,11.13098823254434,1.1269453090262338,0.9186435801532707,0.2093610231998535,0.8285103407471156,1.3660543796896432,32.39967411241379,67.26659608673489,0.4846445080535188,935.496892581722,2.460386623020437,148.3506683806938,12.373977169411043,5.939776052580559,-1.505061047330314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
